0.4104718942514318,0.1068939968740642,0.47368421052631576,0.7368421052631579,0.024668166617027074,0.5698989898989899,3.08,10,0.025951809794376026,0.4488911992722875,0.5251569909333365,0.747
0.3949264814653855,0.11052117212152454,0.48,0.84,0.06768944061853302,0.5298585858585858,3.82,10,0.2078839400566336,0.6725954526233578,0.11952060732000844,0.763
0.371260299334006,0.11653320952151672,0.375,0.875,0.009701168364263588,0.678969696969697,3.48,10,0.14932948286568967,0.22404693434782233,0.6266235827864879,0.658
0.4258480626339644,0.08776628311320711,0.5294117647058824,0.6470588235294118,0.003481535059457058,0.5434747474747474,3.52,10,0.032503050339911174,0.3297975838754908,0.637699365784598,0.781
0.3877081709105938,0.11263593947267864,0.5217391304347826,0.7391304347826086,0.014050291179666427,0.5366060606060606,3.54,10,0.1208124944644973,0.5950066114271041,0.2841808941083987,0.796
0.3619349012781034,0.1375912923486937,0.4827586206896552,0.896551724137931,0.060350205629417245,0.5842222222222222,3.3,10,0.004124787184676809,0.9480590407711416,0.04781617204418158,0.685
0.3846393129961981,0.11606959478106059,0.4,0.8,0.06374097250687327,0.6145050505050506,3.38,10,0.0891827880859248,0.7063929076449514,0.2044243042691237,0.664
0.4375430335428525,0.08283214830024066,0.5294117647058824,0.6470588235294118,0.050462154470109044,0.5182626262626263,3.08,10,0.023768181698935267,0.37283824393258963,0.6033935743684752,0.894
0.3912570300569095,0.12029605524347096,0.43478260869565216,0.782608695652174,0.021928631634880444,0.5815353535353536,3.46,10,0.019390962929940754,0.6581693025383748,0.32243973453168445,0.686
0.41774801722426835,0.10939752554326025,0.38095238095238093,0.5714285714285714,0.0021297981083507056,0.6185454545454545,4.5,10,0.770830335450846,0.14510819725610782,0.0840614672930462,0.724
0.395230880557331,0.10837739674974615,0.38095238095238093,0.6666666666666666,0.027057787964288732,0.6450707070707072,4.12,10,0.6465793622204535,0.2300675089090703,0.12335312887047616,0.749
0.36936137712983624,0.127481621999781,0.375,0.8125,0.03499226634756945,0.6933333333333334,3.18,10,0.33308944206551183,0.1277618718696023,0.539148686064886,0.656
0.4421185029723166,0.06345016317606063,0.45,0.45,0.00811937580918494,0.5704242424242425,4.7,10,0.9271656032858052,0.05288614324744007,0.019948253466754853,0.8
0.3914392708727936,0.12220438158309563,0.4782608695652174,0.8260869565217391,0.048490488394123274,0.5311919191919192,3.74,10,0.41585736363423037,0.4190003269526691,0.1651423094131006,0.754
0.38161601876216655,0.11572391634724911,0.44,0.8,0.06119666889542562,0.5601818181818181,3.42,10,0.05084274489989834,0.7226643875980583,0.2264928675020433,0.81
0.44598164980898775,0.07168617431141043,0.4375,0.5,0.03697316538680184,0.5453333333333333,3.68,10,0.12910276454847178,0.2217685012902085,0.6491287341613197,0.84
0.39699719747853485,0.11702458821195202,0.4230769230769231,0.8461538461538461,0.05755750552368809,0.5287070707070707,3.64,10,0.01961475228575268,0.7854754353162025,0.19490981239804497,0.862
0.40527194603964095,0.12500315181876198,0.5,0.85,0.029769559138284968,0.5517171717171717,3.2,10,0.11841346080609595,0.41897895650261774,0.4626075826912864,0.776
